"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.296093333E-1,-3.539486865E0,-4.673406991E0,-1.011539072E1,1.169144258E1
6.396763333E-1,-3.800247248E0,-4.964604177E0,-1.024011300E1,1.199787848E1
6.497443333E-1,-3.894660484E0,-5.332977009E0,-1.054878985E1,1.244532006E1
6.598123333E-1,-3.850295613E0,-5.337405691E0,-1.088607245E1,1.272081952E1
6.698793333E-1,-3.246039962E0,-5.111015534E0,-1.073308239E1,1.232308049E1
6.799473333E-1,-2.545157318E0,-4.775685318E0,-1.031127829E1,1.164506144E1
6.900153333E-1,-2.398048827E0,-4.468625804E0,-9.867950585E0,1.109485031E1
7.000823333E-1,-2.053993542E0,-4.142222240E0,-9.273108659E0,1.036182603E1
7.101503333E-1,-1.327088011E0,-3.610258055E0,-8.126753259E0,8.991064695E0
7.202183333E-1,-9.761751115E-1,-3.059390406E0,-6.744206600E0,7.469746326E0
7.302853333E-1,-7.781501634E-1,-2.488895701E0,-5.918124252E0,6.467172037E0
7.403533333E-1,-3.594077347E-1,-2.130741756E0,-6.325380483E0,6.684285497E0
7.504203333E-1,1.983613823E-1,-2.084145294E0,-6.615149195E0,6.938530660E0
7.604883333E-1,6.430088036E-1,-2.081173155E0,-5.963519111E0,6.348881965E0
7.705563333E-1,1.470512756E0,-1.695719436E0,-4.944738847E0,5.430314396E0
7.806233333E-1,2.541391711E0,-8.841972399E-1,-3.425277879E0,4.355801320E0
7.906913333E-1,2.983761350E0,2.757351020E-1,-1.262712652E0,3.251661864E0
8.007593333E-1,2.421293410E0,1.857187958E0,1.278129421E0,3.308386873E0
8.108263333E-1,7.329310866E-1,3.405142407E0,4.427563732E0,5.633427322E0
8.208943333E-1,-1.579435713E0,4.626891806E0,7.591117315E0,9.029275001E0
8.309623333E-1,-2.890987380E0,5.768552476E0,9.527183043E0,1.150657301E1
8.410293333E-1,-1.493977048E0,7.454427540E0,9.744783080E0,1.235966240E1
8.510973333E-1,2.203504800E0,9.006755122E0,9.282324455E0,1.312016077E1
8.611643333E-1,5.523378139E0,1.002417649E1,9.810327444E0,1.507429418E1
8.712323333E-1,6.072243408E0,9.943815869E0,1.234043988E1,1.697168437E1
8.813003333E-1,4.440304523E0,8.551636507E0,1.532756835E1,1.810472708E1
8.913673333E-1,3.028356017E0,7.093442080E0,1.800451021E1,1.958699182E1
9.014353333E-1,2.460532613E0,6.291766010E0,1.945102833E1,2.059084854E1
9.115033333E-1,1.722005887E0,5.554384754E0,1.808864813E1,1.900041277E1
9.215703333E-1,2.137460645E-1,4.843645459E0,1.427077767E1,1.507188389E1
9.316383333E-1,-9.912896524E-1,3.924380127E0,9.718798639E0,1.052798469E1
9.417063333E-1,-2.791288260E-1,2.781229587E0,5.761789586E0,6.404012035E0
9.517733333E-1,7.474751584E-1,1.844586039E0,2.991860620E0,3.593389311E0
9.618413333E-1,1.492162803E0,6.167768785E-1,1.484012223E0,2.193001556E0
9.719083333E-1,1.432525443E0,-6.019275820E-1,4.141629624E-1,1.608097297E0
9.819763333E-1,5.740696925E-1,-1.543493609E0,-4.421547532E-1,1.705118576E0
9.920443333E-1,-3.275130737E-1,-2.247752435E0,-1.389585537E0,2.662818767E0
1.002111333E0,-9.744270864E-1,-2.640055874E0,-2.544557979E0,3.793966061E0
1.012179333E0,-9.504592033E-1,-2.633409929E0,-3.991995283E0,4.875884216E0
1.022247333E0,-5.070674716E-1,-2.033206691E0,-5.516587182E0,5.901167766E0
1.032314333E0,-1.751887205E-1,-1.455821919E0,-7.032371421E0,7.183617219E0
1.042382333E0,-5.638046131E-2,-1.124030145E0,-8.746509587E0,8.818619647E0
1.052450333E0,-1.221771325E-1,-1.077457950E0,-1.023839742E1,1.029566048E1
1.062517333E0,-6.244824855E-1,-1.344357324E0,-1.129467354E1,1.139152867E1
1.072585333E0,-1.249631554E0,-1.732826744E0,-1.204425034E1,1.223226200E1
1.082652333E0,-1.462305897E0,-2.197867499E0,-1.218264575E1,1.246538477E1
1.092720333E0,-1.653311774E0,-2.711733382E0,-1.174342279E1,1.216531613E1
1.102788333E0,-1.959371852E0,-3.191405041E0,-1.094610582E1,1.156898598E1
1.112855333E0,-2.030583922E0,-3.550531086E0,-1.030687066E1,1.108878374E1
1.122923333E0,-1.672298706E0,-3.872776403E0,-9.604503114E0,1.049006483E1
1.132991333E0,-1.155607303E0,-4.074663510E0,-8.760001452E0,9.730156031E0
1.143058333E0,-7.399524231E-1,-4.189844595E0,-7.827070593E0,8.908723892E0
1.153126333E0,-7.898623556E-1,-4.484121803E0,-7.247047850E0,8.558675916E0
