Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
3.394224833,-3.360981311,5.106165853,-5.249163605,8.057471294,1
3.404194833,-3.294482682,2.786202351,-4.580315809,6.292521958,1
3.414163833,-2.851756071,-0.1931879121,-4.396852401,5.244248783,1
3.424133833,-1.439442991,-4.184245301,-5.09423344,6.747675097,1
3.434102833,1.076493452,-8.897112812,-4.990226676,10.25767112,1
3.444072833,5.34267754,-15.28500062,-2.779456419,16.42865865,1
3.454042833,12.17860415,-23.01700308,5.388677001,26.59207908,1
3.464011833,16.58455599,-26.81681851,18.32186784,36.46752108,1
3.473981833,15.40121403,-25.47074737,5.3795647,30.24724916,1
3.483950833,15.69077867,-24.05855124,2.255383344,28.81147648,1
3.493920833,15.49954665,-22.59971537,6.214771628,28.09993715,1
3.503889833,15.81587751,-22.58774729,7.881742644,28.67874084,1
3.513859833,16.63190206,-22.04694533,6.033290427,28.26815448,1
3.523829833,17.15205867,-20.19356742,6.121712022,27.19280493,1
3.533798833,18.01236068,-16.26133594,7.981725354,25.54572613,1
3.543768833,17.40125999,-10.81526735,10.56475743,23.05185364,1
3.553737833,15.58701632,-5.44239771,11.59936376,20.17721513,1
3.563707833,13.5579822,-1.466164182,10.30164325,17.09071012,1
3.573676833,11.64193968,1.70995039,8.860741961,14.72995037,1
3.583646833,9.861091801,4.768500844,7.064614137,13.03412846,1
3.593616833,8.363737986,5.628248536,3.198444504,10.57635769,1
3.603585833,7.03801223,4.931685523,-1.65957078,8.752674644,1
3.613555833,5.831094294,5.112516514,-5.15518774,9.312112886,1
3.623524833,4.423251995,6.086535757,-6.544265739,9.971884967,1
3.633494833,2.219677321,7.159617358,-7.997460212,10.96113397,1
3.643463833,-1.250191424,7.235632331,-9.075966275,11.67435299,1
3.653433833,-3.249311771,7.650661266,-9.861622728,12.89737367,1
3.663403833,-4.004784898,7.975690443,-7.958250538,11.95757884,1
3.673372833,-4.803520403,7.119208421,-5.620345439,10.26378194,1
3.683342833,-5.386984232,5.654023063,-4.226202874,8.879660278,1
3.693311833,-5.732258808,4.958968046,-2.335795715,7.931336379,1
3.703281833,-6.262596005,4.477870252,-0.8157617202,7.741892398,1
3.713251833,-6.858549487,4.047008811,-0.1193517579,7.964435085,1
3.723220833,-7.460558345,3.774384136,0.1023958558,8.361602199,1
3.733190833,-7.942076554,3.393295656,0.1204697455,8.637450339,1
3.743159833,-8.044094095,3.531466824,-0.03164337695,8.785198293,1
3.753129833,-8.082925454,3.883022186,-0.4799026233,8.980080831,1
3.763098833,-8.093268594,3.99769164,-1.048810979,9.087493574,1
3.773068833,-8.093194335,3.988284932,-1.998738524,9.241275178,1
3.783038833,-8.185829433,4.070654367,-3.087080188,9.649253576,1
3.793007833,-8.545334963,4.276156515,-3.775372315,10.27432238,1
3.802977833,-8.818926183,4.537073603,-4.08407665,10.7255852,1
3.812946833,-8.739754298,4.534897562,-4.113076501,10.67080125,1
3.822916833,-8.47105252,4.171367394,-3.835143723,10.19153394,1
3.832885833,-8.567410541,3.640362737,-3.361469554,9.897082489,1
3.842855833,-8.867510698,2.799002491,-3.046133891,9.784993235,1
3.852825833,-9.1673068,1.633817596,-3.195945404,9.844944943,1
3.862794833,-9.171315066,0.2240623802,-3.83291301,9.942557324,1
3.872764833,-8.392025646,-1.107720945,-4.382004567,9.531794383,1
3.882733833,-7.081924819,-2.202713964,-4.110811874,8.479645171,1
3.892703833,-5.827867216,-3.177674024,-3.509170221,7.508390249,1
3.902672833,-4.284962422,-4.535571161,-3.327208378,7.071253376,1
3.912642833,-3.22815713,-5.613745102,-3.554092625,7.386928111,1
3.922612833,-3.101277813,-5.908805544,-3.687496265,7.624272801,1
3.932581833,-1.770210625,-8.087748238,-2.976043317,8.797849228,1
3.942551833,-0.06890417397,-13.51783171,0.9122149046,13.54875116,1
3.952520833,1.867562088,-18.77868156,6.961499074,20.11440128,1
3.962490833,5.807460433,-22.4862443,4.75344017,23.7055473,1
3.972459833,9.624798215,-24.2360423,4.521914989,26.4663976,1
3.982429833,11.70459143,-26.20639025,6.893135183,29.51758227,1
3.992399833,11.87646448,-27.3705054,5.932123071,30.42014232,1
4.002368833,13.61948906,-27.06123681,5.216520939,30.74106554,1
