Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
47.87265688,-0.1052778753,-0.1048739058,-0.1297374362,0.1972657332,1
47.88273788,-0.200946948,-0.2958980557,0.2087227947,0.4141262372,1
47.89281888,-0.3293189862,-0.5124353617,0.3315616858,0.6935229961,1
47.90289988,-0.4291157912,-0.5479323462,0.2891313654,0.753635963,1
47.91298088,-0.4068123545,-0.3539179301,0.1296310169,0.5545794746,1
47.923061880000006,-0.1960696027,0.03781949848,0.001534309387,0.1996896534,1
47.933142880000005,-0.0535141836,0.4690414202,-0.09279882073,0.4811187409,1
47.943223880000005,-0.02804876458,0.6871726772,-0.062847628,0.6906104878,1
47.953304880000005,-0.06353679545,0.7449484304,0.02086461961,0.7479441293,1
47.963385880000004,-0.2141935593,0.6657306451,-0.0008811753988,0.6993403671,1
47.973466880000004,-0.2754135417,0.4960011774,-0.01412687302,0.5675115466,1
47.98354788,-0.3014441032,0.3276893672,0.07406141818,0.451368987,1
47.99362888,-0.3156169865,0.1998426282,0.3101328099,0.4855239623,1
48.00370988,-0.3019832896,0.121505726,0.6180185348,0.6985015805,1
48.01379088,-0.2607857085,0.1074107203,0.752180559,0.8033192653,1
48.02387188,-0.1547027081,0.1743668944,0.783114084,0.8170706275,1
48.03395288,-0.05487293947,0.2357252365,0.8043652046,0.8399885767,1
48.04403388,0.02119802054,0.2463806176,0.8865244317,0.9203685853,1
48.05411488,0.09997529123,0.2313816324,1.030721447,1.061093408,1
48.06419588,0.2028065453,0.2205297849,1.116476712,1.155977565,1
48.07427688,0.3244833389,0.09780608386,1.1141618,1.164565148,1
48.08435788,0.2547122421,-0.147266804,0.9936805058,1.036323688,1
48.09443888,0.1069827772,-0.3476081997,0.8496858037,0.9242525305,1
48.10451988,-0.05259329282,-0.4351848722,0.5962698162,0.7400605523,1
48.11460088,-0.1985769984,-0.391574876,0.2472518528,0.5038821157,1
48.12468188,-0.2168116501,-0.2916313425,-0.174604876,0.4031662117,1
48.13476288,-0.2310155601,-0.1449048212,-0.666209532,0.7198616095,1
48.144843879999996,-0.2121462298,0.01015807539,-1.049788633,1.071058067,1
48.154924879999996,-0.1409031696,0.1832166553,-1.233073701,1.254548842,1
48.16500588,-0.1196367366,0.1994716224,-1.326365442,1.346605793,1
48.17508688,-0.1255948301,0.1010542122,-1.233176027,1.243667612,1
48.18516788,-0.2482150353,-0.09320987999,-1.044069471,1.077209286,1
48.19524888,-0.3500082259,-0.2869950852,-0.8092640018,0.9272433132,1
48.20532988,-0.3815172996,-0.336996088,-0.5415059638,0.7432028808,1
48.21541088,-0.3061101813,-0.2571193215,-0.303647663,0.5020116451,1
48.22549188,-0.1490055832,-0.1134631732,-0.2209551698,0.2896510704,1
48.23557288,0.009588702768,0.1034992254,-0.2925864851,0.3105010212,1
48.24565388,0.04119988805,0.2347721404,-0.3799871564,0.448559503,1
48.255734880000006,0.08283494599,0.3026708856,-0.315023421,0.4446471062,1
48.265815880000005,0.1689162296,0.3333418706,-0.156565631,0.405169461,1
48.275896880000005,0.1997185576,0.2524816024,0.08172653317,0.3321350449,1
48.285977880000004,0.186956242,0.1810755511,0.2066423553,0.3323282333,1
48.296058880000004,0.1342974238,0.06907081962,0.2311521292,0.2761120841,1
48.30613988,0.1269059585,-0.007603426874,0.2579037255,0.2875365473,1
48.31622088,0.04805808272,-0.136987545,0.2645590264,0.3017725058,1
48.32630188,-0.1085074021,-0.2584970717,0.2281858367,0.3614738835,1
48.33638288,-0.2164293883,-0.3095682612,0.2098185629,0.4320856603,1
48.34646388,-0.202795326,-0.2525108385,0.261203894,0.4160710781,1
48.35654488,-0.2115752857,-0.20078403,0.3569117045,0.4609384916,1
48.36662588,-0.2612614891,-0.1478528412,0.3056479955,0.4284141985,1
48.37670688,-0.2180233393,-0.07590753034,0.1517709142,0.276279822,1
48.38678788,-0.1493270704,-0.03888661534,0.02306258798,0.156021235,1
48.39686888,-0.1402242713,-0.00843884781,-0.01642482877,0.1414349158,1
48.40694988,-0.1776756144,0.01571219936,-0.1827494627,0.2553680937,1
48.41703088,-0.188733357,-0.02820652977,-0.3648615789,0.411752183,1
48.42711188,-0.1898639527,-0.01036872134,-0.4164410377,0.4577979563,1
48.43719288,-0.2181830049,0.04789805174,-0.4704301339,0.5207711185,1
48.44727388,-0.25187711,0.0819298701,-0.5997155803,0.6556015249,1
48.45735488,-0.2148710323,0.1554274705,-0.6464552987,0.6987357958,1
48.46743588,-0.1045428437,0.2978603813,-0.656946373,0.7288542721,1
48.477516879999996,0.03084545128,0.4359106578,-0.6908947223,0.8174992727,1
48.487597879999996,0.1221275774,0.4593528762,-0.5594393742,0.7340930619,1
48.49767888,0.16717957,0.3877344248,-0.3530589741,0.5503977035,1
48.50775988,0.2023499143,0.3088491999,-0.0829907012,0.3784452042,1
48.51784088,0.1760944908,0.2351497243,0.1205684173,0.3175553586,1
48.52792188,0.05828314528,0.02904809028,0.1547214192,0.1678673111,1
48.538002750000004,-0.05311482791,-0.1333869758,0.117994473,0.185838548,1
48.54808375,-0.04131328292,-0.09509721503,0.1632881749,0.1934251682,1
48.55816475,0.05304526431,0.04286506087,0.1960898852,0.2076113114,1
48.56824575,0.1019667615,0.1175762509,0.07500223517,0.1727620633,1
48.57832675,0.08843885352,0.1090087643,-0.002344148755,0.1403917253,1
48.58840775,0.09490451273,0.08791522622,0.0009098267555,0.1293707128,1
48.59848875,0.1737196259,0.05110042557,0.2210370308,0.2857396208,1
48.60856975,0.1044099109,-0.04827051938,0.4424974,0.4572039169,1
48.61865075,-0.02620351123,-0.1586182961,0.4028585404,0.4337526846,1
48.62873175,-0.005794481076,-0.1653434712,0.3845585096,0.4186374168,1
48.63881275,0.1029253943,0.01184982106,0.3878142393,0.4014149215,1
48.64889375,0.1812179125,0.1534515502,0.3295215923,0.4061671944,1
48.65897475,0.1128490146,0.148095793,0.1093353313,0.2159200747,1
48.66905575,0.04573653711,0.1164850143,-0.1219694102,0.1747487522,1
48.67913675,0.09918904172,0.148385084,-0.07444148719,0.193385972,1
48.68921775,0.1690915547,0.2116076647,0.1444238877,0.3069658238,1
48.69929875,0.1978564935,0.2503169632,0.2113604736,0.3827257816,1
48.70937975,0.2151644711,0.2047531199,0.1177085441,0.3194916136,1
48.719460749999996,0.1894456393,0.1618031283,0.01549044371,0.2496194231,1
48.729541749999996,0.1474499132,0.1722290061,-0.07454147458,0.2386644902,1
48.73962275,0.09254362632,0.1451109356,-0.1713509005,0.2428634133,1
48.74970375,0.04175187891,0.132101904,-0.182440145,0.2290819481,1
48.75978475,0.1121119548,0.1270632121,-0.11963871,0.207430883,1
48.76986575,0.1821822645,0.1474625395,-0.03658076584,0.2372208475,1
48.77994675,0.2691274377,0.08303455532,0.01415143132,0.282001025,1
48.79002775,0.2440127511,-0.1099526511,0.2422396195,0.3609873148,1
48.80010875,0.1751382517,-0.2626347077,0.4785583484,0.5732961623,1
48.81018975,0.1403643121,-0.3769037734,0.7095309681,0.8155935196,1
48.820270750000006,0.1913578067,-0.3946016872,0.9300785869,1.028287158,1
48.830351750000005,0.2309690382,-0.3173146525,1.024225191,1.096846629,1
48.840432750000005,0.2313937654,-0.2490520643,1.040531321,1.09465768,1
48.850513750000005,0.1360908745,-0.2304400845,0.8469194859,0.8881981616,1
48.860594750000004,0.07522713371,-0.247279627,0.515941937,0.5770636169,1
48.870675750000004,0.04632262912,-0.1934529372,0.2653051311,0.3315971011,1
48.88075675,0.09281036898,-0.06154062912,0.07891870022,0.1364887353,1
48.89083775,0.08748333625,-0.06162058979,-0.1011123919,0.1472214217,1
48.90091875,0.07979048353,-0.09426983401,-0.1391841978,0.1860794556,1
48.91099975,0.05166702077,-0.1661265595,-0.1325312358,0.2187053801,1
48.92108075,0.09925246574,-0.2325665706,-0.03854133725,0.255780563,1
48.93116175,0.1147211286,-0.2453727038,0.022054528,0.2717629543,1
48.94124275,0.1596714162,-0.2270197557,0.09453953683,0.2932075283,1
48.95132475,0.1721179821,-0.2212735507,0.07085655928,0.2891491587,1
48.96140575,0.110085657,-0.226964938,-0.04237243295,0.2557877207,1
48.97148575,0.0501286366,-0.2260890251,-0.182830739,0.2950528878,1
48.981567749999996,0.03927724589,-0.1488322498,-0.2013319141,0.2534329897,1
48.991648749999996,0.0632186521,-0.07131556571,-0.1624075842,0.1883048892,1
49.001729749999996,0.1106409415,0.01412000254,-0.2119118661,0.2394732373,1
49.01181075,0.139054554,0.04768492073,-0.3142252761,0.3469114366,1
49.02189175,0.2266542316,0.06803454682,-0.3357518005,0.4107677103,1
49.03197275,0.2901370865,0.04688385218,-0.2107225424,0.3616374074,1
49.04205375,0.3036125432,-0.0118331565,-0.0787391907,0.3138796905,1
49.05213475,0.2691185389,-0.1781943356,0.01580326974,0.3231528316,1
49.06221575,0.1819125983,-0.3928502999,0.08194112599,0.4406108257,1
49.07229675,0.1267726055,-0.4599995783,0.1752884156,0.5083275855,1
49.08237775,0.2020037043,-0.3946108966,0.2934074342,0.5316118685,1
49.092458750000006,0.2894624823,-0.2869877762,0.2901177907,0.5003187432,1
49.102539750000005,0.2847685751,-0.2392038913,0.1299181151,0.3939420765,1
49.112620750000005,0.2876678439,-0.2171724598,-0.09014360011,0.3715407573,1
49.122701750000004,0.3049185188,-0.2153415504,-0.1800983351,0.4144667619,1
49.132782750000004,0.2787131255,-0.250209813,-0.1381737989,0.3992216872,1
49.142863750000004,0.2218711909,-0.2633957228,-0.08541437209,0.3548235436,1
49.15294475,0.2541633896,-0.2949167468,-0.03760402858,0.3911380563,1
49.16302575,0.2724258703,-0.294704639,-0.02371572196,0.4020312358,1
49.17310675,0.2250880732,-0.2975871702,-0.0629370904,0.3783964084,1
49.18318775,0.1675567519,-0.2978057098,-0.1297982472,0.365528509,1
49.19326875,0.1357145879,-0.291152894,-0.1308261877,0.3468485959,1
49.20334975,0.08539531382,-0.2666855125,-0.09856008232,0.2968629516,1
49.21343075,0.003869102597,-0.221839415,-0.1200380749,0.2522634246,1
49.22351175,-0.03927145349,-0.2192043673,-0.2202985275,0.3132478937,1
49.23359275,-0.1062937011,-0.2100259928,-0.3866886503,0.4527001003,1
49.24367375,-0.08954183025,-0.1765188159,-0.445618059,0.4875982837,1
49.25375475,-0.06898468282,-0.1675991808,-0.5225159615,0.553056328,1
49.26383575,-0.0724334437,-0.1420844167,-0.5730762506,0.5948537419,1
49.27391675,0.02018983265,-0.08067578852,-0.6085033607,0.614160038,1
49.28399775,0.1441529789,-0.0180721356,-0.5835684943,0.6013808036,1
49.29407875,0.2186862309,0.07229702085,-0.4729654866,0.5260673705,1
49.30415975,0.2377093978,0.07549091622,-0.3589681703,0.4371072906,1
49.314240749999996,0.226468345,0.0707296747,-0.1947649062,0.3069592267,1
49.324321749999996,0.1378855129,-0.00686243847,-0.02145577312,0.1397134852,1
49.33440275,0.04781109268,-0.1009986636,0.0701794517,0.131953727,1
49.34448375,-0.007219100352,-0.1399544223,0.06314817488,0.1537109226,1
49.35456475,0.004785580561,-0.08461856604,0.04657950461,0.09671015329,1
49.36464575,-0.03068079734,-0.0292581515,-0.04749400914,0.06366342481,1
49.37472675,-0.08953658603,-0.0107827042,-0.2083707923,0.2270494528,1
49.38480775,-0.03571941616,0.06395991459,-0.2219532895,0.2337306358,1
49.39488875,0.02994870767,0.09218047768,-0.07894208908,0.1250040759,1
49.40496975,0.05963180557,0.1207347706,0.1120595491,0.1751861285,1
49.415050750000006,0.0471938277,0.09136639908,0.1690459281,0.1978676377,1
49.425131750000006,0.04468186386,-0.005004924238,0.1444636488,0.1512985924,1
49.435212750000005,0.03441545052,-0.04246715784,0.1067479384,0.1199291669,1
49.445293750000005,0.05322323894,-0.0399417454,0.06980932295,0.09644375439,1
49.455374750000004,0.1027462685,0.0001065655053,0.1022338879,0.1449433506,1
49.465455750000004,0.07369671637,-0.02891725883,0.0953195554,0.1239081575,1
49.47553675,-0.02292765434,-0.0276747255,0.007248208523,0.03666202793,1
49.48561775,-0.008926405096,0.001522907317,-0.159383989,0.159641022,1
49.49569875,-0.02101125682,0.07408261433,-0.3207683104,0.3298818207,1
49.50577975,0.009668992348,0.1803458185,-0.4095103329,0.4475676669,1
49.51586075,0.07550652098,0.3317201453,-0.4408560866,0.556860466,1
49.52594175,0.1258941801,0.4335836121,-0.4601799649,0.6446779765,1
49.536022630000005,0.1769207023,0.482384474,-0.569196623,0.7667988728,1
49.546103630000005,0.1880399686,0.3855518053,-0.6079835433,0.7440787682,1
49.556184630000004,0.1684241681,0.2627148145,-0.5156869984,0.602759367,1
49.566265630000004,0.1401230048,0.1296573293,-0.3853712726,0.4300656894,1
49.57634663,0.05913842848,-0.0420179455,-0.2486651248,0.2590312833,1
49.58642763,-0.02643096792,-0.1607082371,-0.2321385545,0.2835736977,1
49.59650863,-0.05955003591,-0.1951473141,-0.3244830465,0.3832987457,1
49.60658963,-0.06940389164,-0.2078658852,-0.5177306002,0.5622011213,1
49.61667063,-0.09699112818,-0.1596934529,-0.7821808684,0.8041866628,1
49.62675163,-0.08514689852,-0.05826107204,-1.128658217,1.133363894,1
49.63683263,-0.01233297466,0.03253098428,-1.396397544,1.396830866,1
49.64691363,0.01299499825,0.03732014626,-1.523567467,1.524079883,1
49.65699463,0.0952010031,0.02849099681,-1.565760975,1.568911215,1
49.66707563,0.1152096086,-0.01057571277,-1.635389619,1.639476839,1
49.67715663,0.1481048013,-0.09284442902,-1.763937732,1.772577627,1
49.68723763,0.2578260672,-0.2353407821,-1.749431959,1.78392033,1
49.69731863,0.2128381747,-0.3675170919,-1.681613029,1.734413814,1
49.70739963,0.1306259389,-0.5090009996,-1.726817268,1.805004995,1
49.71748063,0.07108304752,-0.6571881554,-1.923142211,2.033574448,1
49.72756163,0.02494855257,-0.7641506866,-2.167026653,2.297945434,1
49.737642629999996,0.05180475011,-0.8067328884,-2.324033749,2.460616701,1
49.747723629999996,0.05702449556,-0.7071609454,-2.568934436,2.665098972,1
49.75780463,-0.03439845705,-0.6280884634,-2.699076499,2.771406199,1
49.76788563,0.005412182808,-0.5616766651,-2.914435299,2.968070599,1
49.77796663,-0.006674249489,-0.4566611105,-3.044924687,3.078985266,1
49.78804763,-0.01727247404,-0.2978403546,-2.819957158,2.835694904,1
49.79812863,0.03189895509,-0.1192329133,-2.588127337,2.591068726,1
49.80820963,0.1202784685,-0.01835038997,-2.416501032,2.419562127,1
49.81829063,0.08179770475,-0.1475760486,-2.145195488,2.151820912,1
49.82837163,-0.0690547215,-0.4533933941,-1.452042571,1.522748093,1
49.83845263,-0.3046524705,-0.7684673935,-0.5455183232,0.99042693,1
49.848533630000006,-0.6079033999,-1.048120788,0.06976312995,1.213660012,1
49.858614630000005,-0.7535071461,-1.368939604,0.4644876087,1.630189374,1
49.868695630000005,-0.9403006893,-1.515064593,0.9521991885,2.0214523,1
49.878776630000004,-1.063118384,-1.441281063,1.521498722,2.349993652,1
49.888857630000004,-1.087058786,-1.195464775,2.072505827,2.627948484,1
49.89893863,-1.121691698,-0.8981089354,2.438004168,2.829956934,1
49.90901963,-0.9627805292,-0.5618677229,3.022723394,3.221722893,1
49.91910063,-0.5939649168,-0.0863580396,4.181271992,4.224131568,1
49.92918163,-0.1981746186,0.2443897869,5.817898298,5.826400274,1
49.93926263,-0.03623841137,0.3936603586,7.451112168,7.461591938,1
49.94934363,-0.2863413665,0.2269658151,8.571880737,8.579664575,1
49.95942463,-0.6425474583,-0.05669694185,9.136946887,9.159687778,1
49.96950563,-0.9476370446,-0.08317518085,8.932632893,8.983143352,1
49.97958663,-1.196894492,0.4197033454,8.357563326,8.453258075,1
49.98966763,-1.196501852,1.370677688,7.748386951,7.959137789,1
49.99974863,-0.9358426259,2.55362701,7.250802932,7.74409165,1
50.00982963,-0.5957335534,3.702208152,7.333955601,8.236998752,1
50.01991063,-0.2346458405,4.520389158,8.097378017,9.276664679,1
50.02999163,-0.1561816882,4.429287491,9.347060734,10.34458915,1
50.04007263,-0.3211911007,3.472520458,10.60150952,11.1603569,1
50.05015363,-0.5592696588,2.108704477,11.79639271,11.99642856,1
50.06023463,-1.070080372,0.8552949645,12.40428796,12.47970197,1
50.070315629999996,-1.60566179,0.04519356832,12.42882639,12.53219524,1
50.080396629999996,-1.622008705,-0.1481839398,11.31592583,11.43254338,1
50.09047763,-1.111095081,0.2606662425,9.429964896,9.498774506,1
50.10055863,-0.3549712329,0.8819172643,7.455332104,7.51570086,1
50.11063963,0.1364765623,1.255680206,5.405562006,5.551167375,1
50.12072063,0.4310988379,1.160604479,3.238645281,3.467228319,1
50.13080163,0.6192946896,0.7580213428,0.8618135136,1.304164407,1
50.14088263,0.6856026998,0.1580161791,-1.122850177,1.325070827,1
50.15096363,0.8882616395,-0.6386331859,-2.184500472,2.44313393,1
50.16104463,1.154653329,-1.600292,-2.711661462,3.353694482,1
50.171125630000006,1.011362778,-2.569764448,-3.077501864,4.134919795,1
50.181206630000005,0.5581182689,-3.236931462,-3.382316047,4.714794071,1
50.191287630000005,0.2206707028,-3.472571329,-3.846652213,5.186923986,1
50.201368630000005,0.07063005276,-3.553866922,-4.77708748,5.954454089,1
50.211449630000004,-0.06938788489,-3.500770111,-6.008802288,6.954560445,1
50.221530630000004,-0.1065798309,-3.104832043,-7.293347273,7.927436895,1
50.23161163,-0.2075654845,-2.631635299,-8.41197693,8.81645868,1
50.24169263,-0.3004219734,-2.270723075,-9.254225661,9.533474142,1
50.25177363,-0.3009734389,-2.077483123,-9.783678759,10.00634255,1
50.26185463,-0.4090000172,-1.995866956,-10.02528162,10.23020222,1
50.27193563,-0.5608582011,-1.953914353,-10.2264691,10.42655329,1
50.28201663,-0.8711958097,-2.014242124,-10.4363631,10.66460633,1
50.29209763,-1.079699188,-2.066553654,-10.65263289,10.90481462,1
50.30217863,-1.165793737,-2.067749409,-10.7053701,10.96538242,1
50.31225963,-1.254752837,-2.108670271,-10.73555226,11.01240107,1
50.32234063,-1.287006517,-2.215693906,-10.77569105,11.0761547,1
50.33242163,-1.278952563,-2.313899062,-10.78118042,11.10061709,1
50.34250263,-1.3169428,-2.488182341,-10.73874367,11.10162174,1
50.35258363,-1.371289892,-2.660726366,-10.3999747,10.82217051,1
50.36266463,-1.455284706,-2.804299776,-9.883639834,10.37633303,1
50.37274563,-1.512814438,-2.886199095,-9.452969012,9.99886873,1
50.38282663,-1.533783723,-2.866812359,-8.999313955,9.568634034,1
50.392907629999996,-1.462765926,-2.946762215,-8.393117321,9.014849421,1
50.402988629999996,-1.251044679,-3.043457913,-7.68366646,8.358617058,1
50.41306963,-0.8714147879,-2.995257853,-7.095471064,7.750912395,1
50.42315063,-0.5928111881,-2.812310462,-6.587800013,7.187462992,1
50.43323163,-0.5126376754,-2.696478874,-5.68173945,6.309988817,1
50.44331263,-0.7208843605,-2.499486763,-4.572809154,5.260959218,1
50.45339363,-1.002841996,-1.885768563,-3.533498147,4.128852661,1
50.46347463,-0.8511187369,-0.9532025707,-2.585241736,2.883829585,1
50.47355563,-0.6954152048,-0.1595070729,-1.821277283,1.956040837,1
50.48363663,-0.6420041057,0.4610354125,-1.346996173,1.561768745,1
50.49371763,-0.4310254553,0.9110573021,-0.604395107,1.175202874,1
50.503798630000006,0.1008817193,1.090490224,0.9318432766,1.43794226,1
50.513879630000005,1.002256471,0.9006168061,3.436257781,3.691002059,1
50.523960630000005,1.978482015,0.2612524259,6.32972438,6.636870847,1
50.534041630000004,2.620070676,-0.3608468807,8.880834163,9.266293555,1
50.5441225,2.391706791,-0.5882360342,10.19972394,10.49288575,1
50.5542035,1.536581323,-0.1879800895,9.596280175,9.720340111,1
50.5642845,0.7702550335,0.8628923249,7.676548644,7.763200053,1
50.5743655,0.5377346559,2.163917688,6.327800061,6.709154338,1
50.5844465,0.7147838143,3.402931868,5.632243354,6.61914091,1
50.5945265,1.558942391,4.68491168,5.338512568,7.271754621,1
50.6046085,2.656765462,5.407356516,5.48403164,8.146932566,1
50.6146885,3.115079581,5.168439285,6.368148188,8.77324323,1
50.6247705,2.929779562,4.266179411,7.147562154,8.824485242,1
50.634851499999996,2.632009228,2.875888699,8.033221782,8.929213884,1
50.6449315,2.130314324,1.120112657,9.060019748,9.374265268,1
50.6550125,1.337537717,-0.4181086636,9.676657171,9.777602773,1
50.6650935,0.03298341259,-1.25443431,9.589671067,9.671426188,1
50.6751745,-1.319598167,-1.327317368,8.642540245,8.842884858,1
50.6852555,-2.196126198,-0.8338059354,6.899950697,7.288862891,1
50.695336499999996,-2.560749503,-0.05633763045,4.197001587,4.916852069,1
50.705417499999996,-2.497427666,0.7906061214,1.629945277,3.085275448,1
50.7154985,-1.697863903,1.823003966,-0.06206176221,2.491974509,1
50.7255795,-0.5961905864,2.812319525,-1.274127586,3.144516725,1
50.7356605,0.2377246919,3.330996205,-1.894003782,3.839179479,1
50.7457415,0.8051368909,3.277793559,-1.729768943,3.792660889,1
50.7558225,0.7644980843,2.679515516,-0.7096490818,2.875389112,1
50.7659035,-0.002114133909,1.518084533,0.3333784157,1.554260688,1
50.7759845,-0.8941951746,0.1253200109,1.283746841,1.56948911,1
50.7860655,-1.610470541,-0.9304805099,1.932062724,2.68184185,1
50.796146500000006,-2.130752135,-1.4227584,1.715951972,3.083640267,1
50.806227500000006,-2.240065831,-1.282945042,0.3771354693,2.608845352,1
50.816308500000005,-1.791718,-0.6620185402,-1.268901345,2.293170853,1
50.826389500000005,-1.029793787,0.06516838789,-2.321904777,2.540858901,1
50.836470500000004,-0.328764524,0.8097190614,-2.966307119,3.092363011,1
50.846551500000004,-0.01262106881,1.291324102,-3.271587324,3.517237673,1
50.8566325,0.05652415663,1.428762905,-3.399323843,3.687812497,1
50.8667135,0.05365712062,1.279954775,-3.451813129,3.681871425,1
50.8767945,-0.1424352497,1.092816393,-3.503247576,3.672503104,1
50.8868755,-0.5052868482,0.825529494,-3.465548823,3.59817209,1
50.8969565,-0.7626135997,0.4151935342,-3.149403321,3.266910842,1
50.9070375,-0.8398452321,0.06618434161,-2.561168749,2.696165006,1
50.9171185,-0.7752232665,-0.1550093946,-1.803187167,1.968878611,1
50.9271995,-0.589558382,-0.1960081704,-1.02056308,1.194800104,1
50.9372805,-0.3809110165,-0.2162101543,-0.43490596,0.6172383877,1
50.9473615,-0.1917924741,-0.2397070442,0.1091447121,0.3258164949,1
50.9574425,0.02121486783,-0.2757029423,0.6344053566,0.6920493765,1
50.9675235,0.2102239211,-0.1983094883,0.925353452,0.9694327007,1
50.9776045,0.2420630336,-0.1777473159,1.127456029,1.166767208,1
50.9876855,0.1580034614,-0.1759283933,1.116062145,1.140837676,1
50.9977665,0.1164670341,-0.05607713699,0.8949321431,0.9042194181,1
51.0078475,0.2739024384,0.09262048066,0.7091760421,0.7658536139,1
51.0179285,0.5345564018,0.1424723795,0.6391357541,0.8453067123,1
51.028009499999996,0.8196995276,0.03135613248,0.8632840884,1.190861008,1
51.038090499999996,1.044360955,-0.2782527669,1.396005195,1.76548716,1
51.0481715,0.9447819954,-0.7187210369,2.020058057,2.343033824,1
51.0582525,0.6155985184,-1.281277123,2.479775507,2.858307046,1
51.0683335,0.254940649,-1.766576434,2.737800854,3.268232022,1
51.0784145,-0.08211712718,-2.083744029,2.665331048,3.384187051,1
51.0884955,-0.3343698111,-2.129968754,2.162006818,3.053333186,1
51.0985765,-0.2810452509,-1.85829849,1.195548609,2.227464071,1
51.1086575,-0.04143892497,-1.370003212,-0.1437824482,1.378150709,1
51.1187385,0.2258184452,-0.8157985577,-1.002707437,1.312228434,1
51.128819500000006,0.5370685118,-0.2945398937,-1.642185254,1.752703267,1
51.138900500000005,0.8754641309,0.07483558953,-2.18310825,2.353295443,1
51.148981500000005,1.175233921,0.2213415246,-2.419656774,2.699056454,1
51.159062500000005,1.224712913,0.2460461569,-2.381696066,2.689411939,1
51.169143500000004,1.183704489,0.1562336554,-2.234409381,2.533406907,1
51.179224500000004,1.085893435,-0.05468930036,-1.944875143,2.228159508,1
51.1893055,1.004846787,-0.2612000933,-1.510813521,1.833166672,1
51.1993865,0.9506458756,-0.3452336454,-1.22313168,1.587124745,1
51.2094675,1.012388234,-0.3452678517,-1.064040636,1.508748588,1
51.2195485,1.157835384,-0.2292253254,-0.8238814563,1.439412269,1
51.2296295,1.347983767,0.02952975467,-0.5747257501,1.465688211,1
51.2397105,1.437175002,0.2654067264,-0.3533185905,1.503577981,1
51.2497915,1.40109929,0.3285350208,-0.1511879468,1.447021864,1
51.2598725,1.26058982,0.3411008334,-0.1080278939,1.310384104,1
51.2699535,1.015776403,0.3081525041,-0.186963551,1.077828853,1
51.2800345,0.8229090643,0.2632973434,-0.2081398273,0.8887221201,1
51.2901155,0.667906394,0.2226996866,-0.07343927443,0.7078752917,1
51.3001965,0.6083707751,0.2447520219,0.1138289165,0.6655641025,1
51.3102775,0.5587571503,0.1998518376,0.2506631184,0.6441912053,1
51.3203585,0.4614102191,0.1575103949,0.3208770686,0.5836702904,1
51.3304395,0.409068722,0.1460397658,0.3351466137,0.5486238103,1
51.3405205,0.3491889945,0.1925020337,0.1626812339,0.4306450635,1
51.350601499999996,0.3107666481,0.2583962072,-0.07915083468,0.4118365745,1
51.360682499999996,0.2630378732,0.3744591987,-0.3074518615,0.551303239,1
51.3707635,0.2465703598,0.5530046596,-0.4009839231,0.7262225571,1
51.3808445,0.2352257381,0.7016924831,-0.4781730169,0.8811089166,1
51.3909255,0.2620844847,0.7325121336,-0.4771596944,0.9126574806,1
51.4010065,0.2761365134,0.6556816202,-0.3369574964,0.787216689,1
51.4110875,0.1798933902,0.4716998568,-0.1370599043,0.5231135672,1
51.4211685,0.04893388599,0.1749358284,0.1142657036,0.2146013054,1
51.4312495,-0.07800083354,-0.03815176651,0.3774921495,0.3873499842,1
51.4413305,-0.1964741935,-0.1237487179,0.5132469553,0.5633278717,1
51.451411500000006,-0.2542483386,-0.1646399049,0.4443305022,0.5377528346,1
51.461492500000006,-0.3208242975,-0.1647840388,0.285818333,0.4601892315,1
51.471573500000005,-0.3755438572,-0.05852068841,0.04115855098,0.3822981637,1
51.481654500000005,-0.3551566628,0.09040789425,-0.1808450246,0.4086744002,1
51.491735500000004,-0.333438642,0.2135723291,-0.1794504637,0.4347377792,1
51.501816500000004,-0.3294210202,0.2606153718,-0.1684196913,0.4525525085,1
51.5118975,-0.3811802807,0.1986205602,-0.2201897693,0.4829410604,1
51.5219785,-0.4186898768,0.03580542505,-0.2388803941,0.4833705453,1
51.5320595,-0.457999392,-0.1429394259,-0.04819567502,0.4822011464,1
51.5421405,-0.5046113487,-0.2439527075,0.2089900124,0.598182549,1
51.5522215,-0.5746846734,-0.3116875845,0.3962453395,0.7644749788,1
51.5623025,-0.6225257148,-0.376763294,0.4298381782,0.8451329509,1
51.5723835,-0.6696069105,-0.3628727947,0.314891274,0.8241399118,1
51.5824645,-0.6243425909,-0.2156774729,0.1745785636,0.6832262568,1
51.5925455,-0.5388612682,-0.06009285852,0.05353184402,0.544837844,1
51.6026265,-0.4903945747,0.008639553487,0.03352091789,0.4916148215,1
51.6127075,-0.4973505686,0.05198043153,0.09549204826,0.5090955555,1
51.6227885,-0.4776779039,0.1026231663,0.09262457371,0.4972796053,1
51.6328695,-0.4113675548,0.207938683,0.05878264368,0.4646688716,1
51.6429505,-0.3188170946,0.3170063581,-0.04485808432,0.4518291918,1
51.6530315,-0.2829621144,0.3454849295,-0.1130968451,0.4606715653,1
51.6631115,-0.2984155744,0.3414168754,-0.01864618599,0.45383369,1
51.6731935,-0.3313267739,0.3543982789,0.1670824331,0.5131199769,1
51.6832735,-0.370892251,0.3774203749,0.2746495664,0.5961875423,1
51.693355499999996,-0.3740857078,0.4354585218,0.2168498397,0.6136677391,1
