"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.340070833E-1,1.119583776E0,3.241049071E0,1.666246254E0,3.812380292E0
6.439720833E-1,7.692767943E-1,3.412273087E0,2.213983010E0,4.139699890E0
6.539380833E-1,5.787620831E-1,2.955901414E0,2.313515777E0,3.797982881E0
6.639040833E-1,5.490130578E-1,2.156844311E0,2.008040567E0,2.997602315E0
6.738690833E-1,4.238326491E-1,1.685750518E0,1.809949764E0,2.509443579E0
6.838350833E-1,2.394532751E-1,1.374849384E0,1.601313508E0,2.124088900E0
6.938010833E-1,5.302986056E-3,1.089802884E0,1.405852784E0,1.778797486E0
7.037660833E-1,-1.619778138E-1,8.655060303E-1,9.076363885E-1,1.264571593E0
7.137320833E-1,4.232068509E-2,1.149825722E-1,1.071022797E0,1.078008285E0
7.236980833E-1,1.371499515E-1,-7.576517987E-1,8.041675687E-1,1.113342641E0
7.336630833E-1,-1.618083908E-1,-1.329744548E0,5.698512188E-1,1.455724194E0
7.436290833E-1,-5.211254936E-1,-2.196126491E0,2.679816940E-1,2.272962281E0
7.535950833E-1,-6.515923700E-1,-3.026472629E0,-4.196885812E-1,3.124139513E0
7.635600833E-1,-1.303289697E0,-3.029358814E0,-5.881281531E-1,3.349846800E0
7.735260833E-1,-1.651326206E0,-2.825248303E0,-6.723526168E-1,3.340802936E0
7.834920833E-1,-1.063933779E0,-2.708401639E0,-9.316950497E-1,3.055396895E0
7.934570833E-1,1.216083446E-1,-2.563136337E0,-1.103888242E0,2.793389647E0
8.034230833E-1,1.390671804E0,-2.861248441E0,-1.358718378E0,3.459310096E0
8.133890833E-1,2.945283455E0,-4.182692866E0,-2.413715419E0,5.656468541E0
8.233540833E-1,5.111155282E0,-5.682168050E0,-4.196078604E0,8.718831213E0
8.333200833E-1,6.435603422E0,-6.648819802E0,-5.799681298E0,1.092062724E1
8.432860833E-1,4.548579462E0,-6.072472619E0,-5.737324836E0,9.512170893E0
8.532520833E-1,4.914711202E-1,-4.441880055E0,-4.666038914E0,6.460941219E0
8.632170833E-1,-1.781240813E0,-4.188726023E0,-4.718863245E0,6.556364454E0
8.731830833E-1,-2.925264927E0,-2.615265434E0,-4.108100520E0,5.680957496E0
8.831490833E-1,-2.679651464E0,5.468631828E-1,-1.651992204E0,3.195100867E0
8.931140833E-1,-7.891629555E-1,2.050593386E0,-4.420562276E-1,2.241232945E0
9.030800833E-1,-4.887504838E-1,4.016771105E0,4.662394345E-2,4.046665410E0
9.130460833E-1,-6.409330420E-1,4.787272160E0,-3.245789409E-3,4.829987623E0
9.230110833E-1,-7.052921753E-1,4.726234245E0,-5.817236978E-1,4.813847697E0
9.329770833E-1,-8.397268260E-1,3.777138759E0,-1.133887382E0,4.032073777E0
9.429430833E-1,-8.017386353E-1,2.016408809E0,-1.283573763E0,2.521160632E0
9.529080833E-1,-1.265298876E0,-2.031825578E-1,-1.353866651E0,1.864194010E0
9.628740833E-1,-1.388502487E0,-2.858413126E0,-1.405107556E0,3.474592350E0
9.728400833E-1,-1.269898588E0,-4.904973688E0,-1.720816271E0,5.350945518E0
9.828050833E-1,-1.225944629E0,-4.990216151E0,-1.738094501E0,5.424589382E0
9.927710833E-1,-1.048427694E0,-4.135160265E0,-5.951699549E-1,4.307316835E0
1.002737083E0,-8.932194936E-1,-3.454179497E0,2.730170238E-1,3.578230758E0
1.012706458E0,-7.816918950E-1,-2.914648722E0,8.345853692E-1,3.130934706E0
