"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.318275833E-1,-2.887202477E0,6.301959461E0,9.904929546E0,1.208959307E1
6.417945833E-1,-3.630171917E0,8.876069267E0,9.814286009E0,1.372162394E1
6.517615833E-1,-4.725570294E0,1.020417250E1,7.282297790E0,1.339731362E1
6.617285833E-1,-5.869001793E0,8.908374549E0,5.781208189E0,1.213370048E1
6.716955833E-1,-5.848321946E0,5.376383230E0,4.589476642E0,9.174511544E0
6.816625833E-1,-5.405090135E0,3.348452482E0,4.720473568E0,7.918964838E0
6.916295833E-1,-5.210434572E0,2.473548222E0,4.762801563E0,7.480063366E0
7.015965833E-1,-5.051022516E0,7.441885847E-1,5.249654771E0,7.322944785E0
7.115635833E-1,-5.220419862E0,-3.300861994E0,6.362542462E0,8.867379547E0
7.215305833E-1,-4.878965857E0,-8.504560574E0,7.439707174E0,1.230776589E1
7.314975833E-1,-3.443496341E0,-8.153309559E0,8.085767201E0,1.198806719E1
7.414645833E-1,-1.780085987E0,-5.508475340E0,8.057302955E0,9.921297174E0
7.514315833E-1,-1.028563149E-1,-4.727544022E0,7.712815415E0,9.046975932E0
7.613985833E-1,1.397777486E0,-3.961180456E0,7.810192605E0,8.868136278E0
7.713655833E-1,2.474226792E0,-3.069678290E0,6.971765031E0,8.009383913E0
7.813325833E-1,3.236854571E0,-2.024021884E0,5.493215861E0,6.689492701E0
7.912995833E-1,3.703249834E0,-6.455144817E-1,4.348473709E0,5.748040698E0
8.012665833E-1,3.786818532E0,6.003909338E-1,2.946601417E0,4.835589290E0
8.112335833E-1,4.033198857E0,1.515813475E0,-2.123603841E-1,4.313870703E0
8.212005833E-1,4.703369001E0,2.000047715E0,-5.569037876E0,7.558839441E0
8.311675833E-1,4.610829504E0,9.685795784E-1,-7.113728995E0,8.532469474E0
8.411345833E-1,4.135281302E0,-3.319329840E-1,-5.800064875E0,7.131022613E0
8.511015833E-1,3.728772638E0,-6.522007728E-1,-3.739893165E0,5.321269784E0
8.610685833E-1,2.976164647E0,6.048652232E-2,-2.931976361E0,4.178241258E0
8.710355833E-1,2.266852657E0,9.959778768E-1,-3.248406622E0,4.084450818E0
8.810025833E-1,1.833181337E0,1.094298808E0,-3.042771158E0,3.717055288E0
8.909695833E-1,1.466071503E0,1.002767664E0,-1.874522613E0,2.582391076E0
9.009365833E-1,9.629190351E-1,1.129851633E0,-8.700661276E-1,1.720695455E0
9.109035833E-1,3.941562025E-1,1.417330576E0,-3.080840186E-1,1.503030550E0
9.208705833E-1,-2.255029880E-2,1.615569897E0,-2.424081655E-1,1.633810371E0
9.308375833E-1,-4.231553954E-1,1.802958541E0,-3.912980103E-1,1.892837585E0
9.408045833E-1,-8.478677581E-1,2.182697775E0,-6.104298721E-1,2.419849983E0
