"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.330645000E-1,4.928682978E0,-1.330657883E0,2.370059522E0,5.628476564E0
6.431455000E-1,4.631601153E0,-1.167267235E0,2.555689908E0,5.417175735E0
6.532255000E-1,4.957495133E0,-1.229023627E0,3.054840103E0,5.951412028E0
6.633065000E-1,6.102015676E0,-1.170828044E0,3.313585535E0,7.041681810E0
6.733865000E-1,7.532424719E0,-3.023177138E-1,3.674284481E0,8.386249734E0
6.834675000E-1,7.998707423E0,8.743186614E-1,4.329000142E0,9.136957687E0
6.935485000E-1,7.545035409E0,2.121795808E0,4.580760490E0,9.078157491E0
7.036285000E-1,7.090824282E0,3.236827966E0,4.432371898E0,8.966758886E0
7.137095000E-1,6.656374404E0,4.072219666E0,4.107888851E0,8.818449072E0
7.237905000E-1,6.286566666E0,4.633364673E0,3.834145018E0,8.699980268E0
7.338705000E-1,5.740859478E0,4.962091629E0,3.381731325E0,8.307582538E0
7.439515000E-1,5.039359075E0,5.178874810E0,2.672078735E0,7.704277316E0
7.540315000E-1,4.543702299E0,5.433038072E0,1.850363234E0,7.320312655E0
7.641125000E-1,4.391005186E0,5.599635186E0,1.428265892E0,7.257877391E0
7.741935000E-1,4.079553244E0,5.458587481E0,1.550857008E0,6.988854657E0
7.842735000E-1,3.673597434E0,5.116773287E0,1.330750415E0,6.437979780E0
7.943545000E-1,2.589755201E0,4.713167472E0,1.154398245E0,5.500310440E0
8.044355000E-1,1.472683243E0,4.072134882E0,1.027206101E0,4.450419171E0
8.145155000E-1,9.377121270E-1,3.475820042E0,7.752104026E-1,3.682605079E0
8.245965000E-1,6.166292363E-1,3.045352703E0,7.583142883E-1,3.198350397E0
8.346765000E-1,2.187308890E-1,2.861580563E0,6.890364772E-1,2.951483997E0
8.447575000E-1,-1.216600925E-1,2.689974139E0,1.334884250E-1,2.696030639E0
8.548385000E-1,-1.191218162E-1,2.721214643E0,-3.226224625E-1,2.742860622E0
8.649185000E-1,1.054633051E-1,2.767285439E0,-2.275397193E-1,2.778626556E0
8.749995000E-1,5.097228384E-1,2.686669877E0,1.238555758E-1,2.737398876E0
8.850805000E-1,8.570082718E-1,2.716857297E0,6.782454407E-1,2.928445600E0
8.951605000E-1,1.262151904E0,2.925154999E0,1.066315642E0,3.359551793E0
9.052415000E-1,1.367523408E0,3.029351213E0,1.597720979E0,3.687790852E0
9.153215000E-1,1.585866627E0,2.974419546E0,1.925650667E0,3.882045219E0
9.254025000E-1,2.016317593E0,2.855101263E0,2.049055130E0,4.051637543E0
9.354835000E-1,1.633853556E0,2.767080787E0,1.607348127E0,3.593018442E0
9.455635000E-1,8.747498935E-1,2.912436721E0,7.827093105E-1,3.140081033E0
9.556445000E-1,5.115693891E-1,3.180984718E0,-3.928364128E-1,3.245718327E0
